2 2
1 4
78 286
0 0
5 20
2 10
0 0
71 213
2 7
1 1
267 570
37 88
33 108
57 209
3 11
293 733
322 1190
5 24
475 1854
666 2110
202 513
340 1066
366 1245
276 933
555 2061
1120 4033
433 1249
1099 4044
1052 3945
626 1790
339 933
403 1358
480 1790
429 1494
163 484
667 2127
512 1583
327 1353
154 563
483 1781
179 319
477 1528
200 657
328 1262
171 548
577 1577
438 1361
92 333
46 122
1 4
0 0
0 0
1 5
49 198
10 37
15 52
45 168
423 1143
122 270
129 352
4 12
52 196
1 3
1 2
6 23
5 17
2 5
2 7
203 770
1 2
590 2041
176 404
542 1789
602 2034
53 177
6 21
56 200
2 8
24 95
271 1189
294 940
24 88
62 235
33 125
1 1
20 45
4 13
1 2
289 800
496 1959
48 167
28 87
45 158
1 2
4 11
1 3
190 525
160 373
180 514
134 473
314 1207
27 103
108 406
35 81
0 0
16 56
461 1882
12 32
2 6
2 7
27 120
43 161
71 199
177 715
223 860
40 95
20 52
23 72
5 14
212 844
0 0
25 85
143 568
15 49
3 8
2 8
793 2058
298 857
0 0
103 388
446 1642
520 2122
590 2312
1095 4202
765 3037
990 3986
151 593
245 1001
265 1010
43 145
63 230
0 0
86 295
48 178
56 199
3 8
15 39
65 217
1 1
2 7
4 13
95 375
3 9
2 7
1 5
0 0
276 1049
141 360
756 2839
173 471
298 810
38 103
33 55
96 219
157 304
51 109
210 561
55 156
744 2869
358 1338
341 1195
87 272
29 73
113 238
23 77
32 89
219 756
144 558
105 394
3 5
1315 5081
459 1502
9 39
0 0
175 590
2 7
50 163
23 88
51 201
73 262
1417 5215
13 41
199 739
1207 4892
210 714
74 216
781 3031
79 260
215 687
74 247
59 174
274 1188
220 735
85 227
72 163
48 103
38 86
551 2433
128 357
12 24
534 1430
251 534
188 361
475 1556
39 90
5 19
222 716
139 444
39 133
72 268
1082 4040
34 101
809 2763
350 1372
331 1040
89 221
43 116
0 0
65 256
141 422
1 3
62 172
1 1
353 1294
305 1292
10 18
20 49
18 50
219 777
279 1122
450 1908
268 1147
92 398
1451 5825
4 7
24 82
16 51
134 531
667 2387
271 825
266 886
542 1991
155 562
1373 5394
3 9
168 506
302 824
2 3
10 31
68 253
22 44
722 2179
17 45
66 194
14 50
2 2
320 1196
12 45
59 190
96 293
295 1182
884 3382
177 480
269 954
88 309
143 494
688 2766
355 1375
167 562
389 1569
365 1476
92 262
821 3086
66 171
454 1671
420 1406
62 196
192 612
227 855
2 9
54 155
199 666
32 82
188 729
3 12
8 25
534 1830
360 1130
811 3057
1297 4739
321 1013
155 538
1 4
27 82
21 79
7 23
505 1548
630 2028
489 1833
34 113
176 645
39 150
28 77
0 0
2 6
839 3291
97 283
443 1729
223 830
77 292
274 1051
260 986
160 549
400 1572
967 3720
82 227
119 411
908 3214
328 1191
116 336
0 0
30 110
0 0
0 0
26 79
13 25
128 231
277 905
304 1025
35 119
26 85
37 124
10 39
127 429
77 133
26 38
17 18
3 10
284 1046
60 159
1924 7900
68 169
29 89
14 39
0 0
0 0
129 357
19 73
28 95
30 90
48 160
0 0
85 243
628 2140
8 20
342 551
182 601
4 12
60 152
37 101
179 619
103 374
121 342
2 8
49 146
3 10
122 451
51 158
169 666
1 5
861 2932
4 16
34 86
15 46
30 109
94 353
542 1745
345 1110
138 339
419 1369
369 1244
92 300
50 150
3 5
84 322
1313 4196
791 2891
16 61
49 121
107 372
101 345
275 1152
0 0
3 8
40 144
353 1222
165 702
487 1756
9 25
20 79
652 2081
461 1673
12 41
8 22
13 40
101 347
17 57
18 65
180 440
1 4
9 24
295 935
0 0
2 2
5 15
149 565
502 1990
50 189
1 5
6 22
69 252
38 122
157 449
82 181
92 193
58 108
54 91
26 45
6 10
35 67
356 1394
71 169
21 77
1119 4529
156 463
31 72
47 122
271 1037
199 690
45 175
90 338
62 265
47 185
325 1273
210 775
628 2649
358 1208
545 1958
413 1344
2 4
339 927
141 288
122 249
42 108
58 133
182 491
62 115
53 96
65 166
643 1844
730 2335
865 2994
246 882
504 1625
1066 3906
1034 3799
722 2286
380 982
448 1525
237 731
267 796
113 270
185 417
33 106
365 1179
85 318
66 207
88 216
67 159
584 1737
61 202
45 136
87 319
24 62
1 2
269 1003
195 725
112 344
98 350
148 549
148 586
222 758
453 1925
43 146
71 212
289 1109
57 199
495 1971
39 148
50 200
77 266
40 159
584 1994
241 983
234 929
77 200
421 1365
535 1809
69 266
148 555
2 6
22 69
0 0
1329 5156
560 1680
1240 4644
206 514
1013 3395
24 84
17 48
120 331
35 114
305 1062
28 83
3 4
701 2503
245 647
46 131
191 485
104 217
81 175
190 643
338 1173
151 513
3 5
171 482
64 126
20 65
24 80
11 24
6 17
1 3
41 127
29 75
44 120
235 947
165 534
613 1846
184 598
63 243
246 937
156 655
51 172
435 1334
72 256
1511 5773
121 397
66 225
13 44
29 64
463 1544
100 162
3 7
199 842
304 735
9 32
43 109
34 95
58 189
106 347
44 177
817 2776
83 260
360 1477
285 1014
83 273
219 881
0 0
38 143
16 51
7 17
245 986
37 67
248 655
70 263
66 237
117 249
201 555
405 1028
478 1617
2 5
0 0
25 72
186 692
21 69
56 142
176 497
178 482
375 1466
89 257
42 110
47 124
112 285
306 843
1 3
30 79
408 1466
28 95
138 434
25 74
20 62
43 174
13 38
40 158
208 769
13 46
20 73
39 143
0 0
60 160
69 218
82 318
16 51
241 748
20 62
658 2146
143 385
147 475
6 19
12 40
692 2547
431 1331
49 189
305 1171
102 391
280 1027
24 72
5 14
4 8
182 368
12 34
144 401
18 63
1 5
234 766
15 41
40 95
26 81
40 120
4 12
2 9
135 326
1 3
7 12
10 27
559 1958
21 67
94 220
179 594
994 4201
45 123
3 5
33 92
106 281
24 75
52 182
1 1
8 31
32 101
0 0
92 201
69 185
200 764
657 2676
40 92
32 93
70 233
127 446
437 1715
279 868
167 468
87 194
66 245
47 124
39 101
104 268
26 76
124 478
180 605
348 1246
206 709
147 587
223 726
27 55
232 870
16 36
28 85
23 69
112 417
135 397
27 52
26 51
15 26
22 45
28 50
96 293
9 19
43 64
100 226
55 191
862 3134
304 1251
54 198
40 156
388 1467
